city;lat;lng;continent
Mengeš;46.1669;14.575;EU
Metlika;45.6472;15.3142;EU
Mežica;46.5214;14.8544;EU
Lovrenc na Pohorju;46.5406;15.3931;EU
Luče;46.3561;14.7467;EU
Lukovica pri Domžalah;46.1667;14.7;EU
Majšperk;46.3517;15.7336;EU
Makole;46.3172;15.6672;EU
Maribor;46.5405;15.65;EU
Tomaž pri Ormožu;46.4842;16.0836;EU
Videm pri Ptuju;46.3686;15.9064;EU
Tolmin;46.1864;13.7361;EU
Trbovlje;46.155;15.0533;EU
Trebnje;45.9042;15.0217;EU
Tržič;46.3667;14.3167;EU
Turnišče;46.6278;16.3203;EU
Velenje;46.3592;15.1103;EU
Velike Lašče;45.8322;14.6364;EU
Vipava;45.8467;13.9631;EU
Vitanje;46.3817;15.2958;EU
Vodice;46.2;14.5;EU
Vrhnika;45.9661;14.2956;EU
Vuzenica;46.5964;15.1672;EU
Zagorje ob Savi;46.1342;15.0014;EU
Zavrč;46.3917;16.0497;EU
Železniki;46.2333;14.1667;EU
Vojnik;46.2933;15.3033;EU
Vransko;46.2439;14.9514;EU
Žalec;46.2536;15.1675;EU
Žetale;46.275;15.7939;EU
Žirovnica;46.4047;14.14;EU
Žužemberk;45.8339;14.9292;EU
Trnovska Vas;46.5167;15.9;EU
Trzin;46.1333;14.5667;EU
Velika Polana;46.5719;16.3469;EU
Veržej;46.5836;16.1653;EU
Žiri;46.0422;14.1072;EU
Zreče;46.3833;15.3667;EU
Tabor;46.2361;15.0183;EU
Tišina;46.6581;16.0917;EU
Osilnica;45.5292;14.6979;EU
Kostel;45.5084;14.9101;EU
Cirkulane;46.3453;15.9952;EU
Apače;46.6972;15.9106;EU
Komenda;46.2038;14.5407;EU
Šmarješke Toplice;45.862;15.2231;EU
Nazarje;46.3176;14.9467;EU
Ankaran;45.5786;13.7361;EU
Žilina;49.2198;18.7494;EU
Bratislava;48.15;17.117;EU
Trnava;48.3666;17.6;EU
Prešov;48.9997;21.2394;EU
Košice;48.7304;21.25;EU
Trenčín;48.8867;18.048;EU
Nitra;48.309;18.0873;EU
Banská Bystrica;48.7333;19.15;EU
Zvolen;48.5837;19.1332;EU
Bo;7.97;-11.74;AF
Makeni;8.8804;-12.05;AF
Koidu;8.4405;-10.85;AF
Freetown;8.47;-13.2342;AF
Kenema;7.8804;-11.19;AF
Port Loko;8.7661;-12.787;AF
Serravalle;43.95;12.5;EU
Poggio di Chiesanuova;43.9167;12.4167;EU
Acquaviva;43.95;12.4167;EU
San Marino;43.9172;12.4667;EU
Louga;15.6104;-16.25;AF
Sédhiou;12.7081;-15.5569;AF
Matam;15.6559;-13.2554;AF
Dakar;14.7158;-17.4731;AF
Kaédi;16.15;-13.5;AF
Saint-Louis;16.0186;-16.4906;AF
Diourbel;14.6604;-16.24;AF
Tambacounda;13.7804;-13.68;AF
Thiès;14.8104;-16.93;AF
Fatick;14.344;-16.416;AF
Kaolack;14.15;-16.1;AF
Kolda;12.9104;-14.95;AF
Ziguinchor;12.59;-16.29;AF
Kaffrine;14.1016;-15.5467;AF
Kédougou;12.5604;-12.18;AF
Hargeysa;9.56;44.065;AF
Mereeg;3.7666;47.3;AF
Mogadishu;2.0667;45.3667;AF
Qardho;9.5004;49.166;AF
Garoowe;8.4;48.5;AF
Laascaanood;8.4774;47.3597;AF
Luuq;3.8005;42.55;AF
Jamaame;0.0722;42.7506;AF
Bandarbeyla;9.4833;50.8167;AF
Buurhakaba;2.7837;44.0833;AF
Baki;9.8921;43.3853;AF
Burco;9.5221;45.5336;AF
Dhuusa Mareeb;5.742;46.508;AF
Gaalkacyo;6.77;47.43;AF
Eyl;7.9833;49.8333;AF
Hurdiyo;10.582;51.1233;AF
Ceerigaabo;10.6162;47.3679;AF
Bu'aale;1.0833;42.5833;AF
Hudur;4.1833;43.8667;AF
Marka;1.7766;44.8533;AF
Jawhar;2.767;45.5166;AF
Beledweyne;4.74;45.2;AF
Kismaayo;-0.3566;42.5183;AF
Garbahaarey;3.327;42.227;AF
Boosaaso;11.28;49.18;AF
Caluula;11.967;50.75;AF
Baydhabo;3.12;43.65;AF
Buur Gaabo;-1.2009;41.852;AF
Cottica;3.85;-54.2333;SA
Paramaribo;5.835;-55.167;SA
Groningen;5.797;-55.481;SA
Lelydorp;5.7;-55.2333;SA
Albina;5.5;-54.05;SA
Totness;5.8904;-56.32;SA
Nieuw Nickerie;5.9504;-56.99;SA
Nieuw Amsterdam;5.91;-55.07;SA
Onverwacht;5.6;-55.2;SA
Brownsweg;5.02;-55.17;SA
Brokopondo;5.0404;-55.02;SA
Moengo;5.63;-54.41;SA
Juba;4.83;31.58;AF
Melut;10.4337;32.2;AF
Gogrial;8.5337;28.1167;AF
Malakal;9.5369;31.656;AF
Nimule;3.6;32.05;AF
Torit;4.4118;32.5705;AF
Maridi;4.9151;29.4769;AF
Kapoeta;4.7721;33.5902;AF
Nasir;8.6004;33.0666;AF
Yei;4.0904;30.68;AF
Aweil;8.7666;27.4;AF
Rumbek;6.8;29.6833;AF
Yambio;4.5705;28.4163;AF
Bor;6.2072;31.5591;AF
Bentiu;9.2333;29.8333;AF
Kuacjok;8.3028;27.98;AF
Wau;7.7;27.99;AF
Santo António;1.645;7.412;AF
São Tomé;0.3334;6.7333;AF
Guadalupe;0.3792;6.6375;AF
Neves;0.3586;6.5525;AF
Santana;0.26;6.7414;AF
Santo António;1.6386;7.4206;AF
São João dos Angolares;0.1342;6.6494;AF
Trindade;0.2967;6.6814;AF
San Salvador;13.71;-89.203;NA
San Miguel;13.4833;-88.1833;NA
Nueva San Salvador;13.674;-89.29;NA
Ahuachapán;13.919;-89.845;NA
Cojutepeque;13.7167;-88.9333;NA
Zacatecoluca;13.508;-88.868;NA
La Unión;13.332;-87.839;NA
San Francisco Gotera;13.7;-88.1;NA
Sensuntepeque;13.88;-88.63;NA
Chalatenango;14.072;-89.094;NA
Santa Ana;13.9946;-89.5598;NA
San Vicente;13.641;-88.785;NA
Sonsonate;13.72;-89.73;NA
Usulután;13.346;-88.432;NA
Philipsburg;18.0255;-63.045;NA
Ar Raqqah;35.9304;39.02;AS
Tartus;34.8846;35.8866;AS
Douma;33.5833;36.4;AS
As Suwayda;32.7004;36.5666;AS
Al Hasakah;36.4833;40.75;AS
Dar'a;32.625;36.105;AS
Hamah;35.1503;36.73;AS
Idlib;35.9297;36.6317;AS
Manbij;36.5266;37.9563;AS
Izaz;36.5888;37.0441;AS
Hims;34.73;36.72;AS
Damascus;33.5;36.3;AS
Al Ladhiqiyah;35.54;35.78;AS
Al Qunaytirah;33.1257;35.8236;AS
Madinat ath Thawrah;35.8367;38.5481;AS
Al Qamishli;37.03;41.23;AS
Dayr az Zawr;35.3304;40.13;AS
Tadmur;34.5504;38.2833;AS
Abu Kamal;34.4504;40.9186;AS
Aleppo;36.23;37.17;AS
Ad Nabk;34.017;36.7333;AS
Mbabane;-26.3167;31.1333;AF
Lobamba;-26.4667;31.2;AF
Golela;-27.2962;31.9;AF
Hlatikulu;-27.0;31.4167;AF
Nhlangano;-27.1122;31.1983;AF
Piggs Peak;-25.961;31.247;AF
Siteki;-26.455;31.952;AF
Manzini;-26.495;31.388;AF
Grand Turk;21.4664;-71.136;NA
Doba;8.6504;16.85;AF
Massakory;12.996;15.7293;AF
Koumra;8.9126;17.5539;AF
Pala;9.3642;14.9046;AF
Moundou;8.55;16.09;AF
Zouar;20.4587;16.5278;AF
Ndjamena;12.1131;15.0491;AF
Bongor;10.2859;15.3872;AF
Oum Hadjer;13.3004;19.6833;AF
Laï;9.395;16.305;AF
Kelo;9.3171;15.8;AF
Ati;13.2171;18.3333;AF
Am Timan;11.0333;20.2833;AF
Pala;9.3504;14.9666;AF
Massenya;11.4039;16.1705;AF
Mongo;12.1837;18.7;AF
Mao;14.1194;15.3133;AF
Fada;17.1847;21.5902;AF
Bardaï;21.3549;17.0012;AF
Moussoro;13.6414;16.4894;AF
Goz Beïda;12.2248;21.4103;AF
Am Djarass;16.0659;22.8431;AF
Biltine;14.5333;20.9167;AF
Abéché;13.84;20.83;AF
Faya Largeau;17.9167;19.1167;AF
Sarh;9.15;18.39;AF
Bol;13.459;14.7147;AF
Lomé;6.1319;1.2228;AF
Kpalimé;6.9004;0.63;AF
Atakpamé;7.53;1.12;AF
Mango;10.3596;0.4708;AF
Kara;9.5511;1.1861;AF
Sokodé;8.9905;1.15;AF
Dapaong;10.8623;0.2076;AF
Bassar;9.261;789.0;AF
Sotouboua;8.557;985.0;AF
Amnat Charoen;15.8585;104.6288;AS
Chiang Rai;19.9119;99.8265;AS
Bangkok;13.75;100.5166;AS
Samut Prakan;13.6069;100.6115;AS
Rayong;12.6718;101.2815;AS
Chon Buri;13.4004;101.0;AS
Si Racha;13.159;100.9287;AS
Phitsanulok;16.8283;100.2729;AS
Yala;6.5505;101.2851;AS
Phayao;19.1707;99.9083;AS
Phatthalung;7.615;100.081;AS
Nong Khai;17.8733;102.7479;AS
Sukhothai;17.0119;99.7515;AS
Sing Buri;14.887;100.401;AS
Satun;6.6167;100.0667;AS
Ranong;9.962;98.638;AS
Prachin Buri;14.0572;101.3768;AS
Sa Kaeo;13.8141;102.0722;AS
Roi Et;16.051;103.655;AS
Phuket;7.8765;98.3815;AS
Phrae;18.1533;100.1629;AS
Phichit;16.439;100.349;AS
Phetchabun;16.419;101.159;AS
Chaiyaphum;15.804;102.0386;AS
Chanthaburi;12.6133;102.0979;AS
Chainat;15.179;100.126;AS
Chachoengsao;13.679;101.076;AS
Ang Thong;14.5833;100.45;AS
Surat Thani;9.1501;99.3401;AS
Ayutthaya;14.3588;100.5684;AS
Phangnga;8.451;98.534;AS
Lampang;18.2916;99.4813;AS
Kalasin;16.428;103.509;AS
Nakhon Sawan;15.7;100.07;AS
Nakhon Phanom;17.3945;104.7695;AS
Maha Sarakham;16.184;103.298;AS
Lop Buri;14.804;100.6186;AS
Loei;17.4919;101.7315;AS
Uthai Thani;15.3819;100.0264;AS
Trang;7.5634;99.608;AS
Phetchaburi;13.1133;99.9412;AS
Yasothon;15.788;104.151;AS
Surin;14.8868;103.4915;AS
Uttaradit;17.6316;100.0972;AS
Mae Hong Son;19.301;97.969;AS
Samut Songkhram;13.413;100.001;AS
Aranyaprathet;13.6824;102.4969;AS
Tak;16.8847;99.1293;AS
Chiang Mai;18.8;98.98;AS
Narathiwat;6.4318;101.8214;AS
Songkhla;7.21;100.56;AS
Hat Yai;6.9964;100.4714;AS
Ubon Ratchathani;15.25;104.83;AS
Trat;12.237;102.509;AS
Kanchanaburi;14.0174;99.522;AS
Bua Yai;15.584;102.4186;AS
Sakhon Nakhon;17.1679;104.1479;AS
Lamphun;18.503;99.074;AS
Nakhon Pathom;13.818;100.064;AS
Ratchaburi;13.5419;99.8215;AS
Udon Thani;17.4048;102.7893;AS
Samut Sakhon;13.536;100.274;AS
Sisaket;15.1203;104.3298;AS
Supham Buri;14.471;100.129;AS
Nakhon Ratchasima;15.0;102.1;AS
Nonthaburi;13.8337;100.4833;AS
Mae Sot;16.7162;98.5708;AS
Khon Kaen;16.42;102.83;AS
Mukdahan;16.5453;104.7235;AS
Nong Bua Lamphu;17.2041;102.4407;AS
Thung Song;8.154;99.7286;AS
Nakhon Si Thammarat;8.4;99.97;AS
Krabi;8.052;98.912;AS
Pathum Thani;14.0171;100.5333;AS
Nakhon Nayok;14.2;101.216;AS
Prachuap Khiri Khan;11.803;99.8;AS
Nan;18.7868;100.7715;AS
Bueng Kan;18.363;103.6519;AS
Hua Hin;12.5697;99.9443;AS
Kamphaeng Phet;16.473;99.529;AS
Chumphon;10.5127;99.1872;AS
Pattani;6.864;101.25;AS
Buriram;15.0004;103.1166;AS
Saraburi;14.5304;100.88;AS
Khorugh;37.4875;71.5476;AS
Qurghonteppa;37.8373;68.7713;AS
Kulob;37.9212;69.7757;AS
Konibodom;40.2922;70.4272;AS
Khujand;40.29;69.6199;AS
Uroteppa;39.9219;69.0015;AS
Dushanbe;38.56;68.7739;AS
Kuybyshevskiy;37.9794;68.689;AS
Dili;-8.5594;125.5795;AS
Aileu;-8.7281;125.5664;AS
Ainaro;-8.9969;125.505;AS
Baucau;-8.4757;126.4563;AS
Maliana;-8.9917;125.2197;AS
Suai;-9.3129;125.2565;AS
Gleno;-8.7239;125.4361;AS
Lospalos;-8.5217;126.9983;AS
Liquiçá;-8.5875;125.3419;AS
Manatuto;-8.5114;126.0131;AS
Same;-9.0042;125.6486;AS
Pante Macassar;-9.2;124.3833;AS
Viqueque;-8.8575;126.3647;AS
Türkmenbaşy;40.023;52.9697;AS
Daşoguz;41.84;59.965;AS
Koneurgench;42.3167;59.1667;AS
Balkanabat;39.5124;54.3649;AS
Celeken;39.4362;53.1226;AS
Atamyrat;37.8248;65.1997;AS
Mary;37.6;61.8333;AS
Türkmenabat;39.11;63.58;AS
Tejen;37.3786;60.496;AS
Kaka;37.3503;59.6;AS
Gyzlarbat;38.9755;56.2778;AS
Buzmeyin;38.0517;58.21;AS
Ashgabat;37.95;58.3833;AS
Änew;37.8875;58.516;AS
Dehibat;32.017;10.7;AF
Zarzis;33.5104;11.1;AF
Gabès;33.9004;10.1;AF
Gafsa;34.4204;8.78;AF
Qasserine;35.1804;8.83;AF
Sdid Bouzid;35.0167;9.5;AF
Sfax;34.75;10.72;AF
Mahdia;35.4839;11.0409;AF
Monastir;35.7307;10.7673;AF
Sousse;35.83;10.625;AF
Qairouan;35.6804;10.1;AF
El Kef;36.1826;8.7148;AF
Jendouba;36.5;8.75;AF
Béja;36.7304;9.19;AF
Bizerte;37.2904;9.855;AF
Zaghouan;36.4;10.147;AF
Siliana;36.0833;9.3833;AF
Nabeul;36.4603;10.73;AF
Kebili;33.69;8.971;AF
Tataouine;33.0;10.4667;AF
Medenine;33.4;10.4167;AF
Tozeur;33.9304;8.13;AF
Tunis;36.8028;10.1797;AF
Ben Gardane;33.1404;11.22;AF
Ben Arous;36.7545;10.2217;AF
Manouba;36.8101;10.0956;AF
L'Ariana;36.8667;10.2;AF
Neiafu;-18.6496;-173.9833;OC
Nukualofa;-21.1385;-175.2206;OC
Isparta;37.77;30.53;AS
Sivas;39.7454;37.035;AS
Kilis;36.7204;37.12;AS
Edirne;41.6704;26.57;AS
Bingöl;38.885;40.498;AS
Corum;40.52;34.95;AS
Iğdır;39.9237;44.045;AS
Batman;37.8904;41.14;AS
Rize;41.0208;40.5219;AS
Ardahan;41.1087;42.7022;AS
Adıyaman;37.7704;38.2799;AS
Bitlis;38.394;42.123;AS
Trabzon;40.98;39.72;AS
Mardin;37.3115;40.7427;AS
Gaziantep;37.075;37.385;AS
Sinop;42.023;35.153;AS
Manisa;38.6304;27.44;AS
Aydın;37.85;27.85;AS
Giresun;40.913;38.39;AS
İskenderun;36.5804;36.17;AS
Kahramanmaraş;37.61;36.945;AS
Adana;36.995;35.32;AS
Osmaniye;37.0742;36.2478;AS
Kayseri;38.735;35.49;AS
Samsun;41.28;36.3437;AS
Yozgat;39.818;34.815;AS
Bafra;41.5682;35.9069;AS
Amasya;40.6537;35.833;AS
Tokat;40.306;36.563;AS
Niğde;37.976;34.694;AS
Kırıkkale;39.8504;33.53;AS
Burdur;37.7167;30.2833;AS
Kırşehir;39.142;34.171;AS
Karabük;41.2;32.6;AS
Karaman;37.1815;33.215;AS
Nevşehir;38.624;34.724;AS
Aksaray;38.3725;34.0254;AS
Polatlı;39.5842;32.1472;AS
Afyon;38.7504;30.55;AS
Kastamonu;41.389;33.783;AS
Bolu;40.7363;31.6061;AS
Antalya;36.89;30.7;AS
Konya;37.875;32.475;AS
Çankırı;40.607;33.621;AS
Ankara;39.9272;32.8644;AS
Balıkesir;39.6504;27.89;AS
Bartın;41.6358;32.3375;AS
Düzce;40.8389;31.1639;AS
Zonguldak;41.4304;31.78;AS
Eskişehir;39.795;30.53;AS
Adapazarı;40.8;30.415;AS
İzmit;40.776;29.9306;AS
Yalova;40.655;29.2769;AS
Bilecik;40.15;29.983;AS
Istanbul;41.105;29.01;AS
Denizli;37.7704;29.08;AS
Muğla;37.2164;28.3639;AS
Tekirdağ;40.9909;27.51;AS
Kütahya;39.42;29.93;AS
Kırklareli;41.743;27.226;AS
Uşak;38.6804;29.42;AS
Söke;37.7512;27.4103;AS
Hatay;36.2304;36.12;AS
Malatya;38.3704;38.3;AS
Elâzığ;38.68;39.23;AS
Artvin;41.183;41.818;AS
Şırnak;37.5139;42.4543;AS
Hakkâri;37.5744;43.7408;AS
Samandagi;36.1171;35.9333;AS
Gümüşhane;40.464;39.484;AS
Tunceli;39.1167;39.5333;AS
Bayburt;40.2563;40.2229;AS
Erzincan;39.7526;39.4928;AS
Ağrı;39.7198;43.0513;AS
Muş;38.749;41.4969;AS
İzmir;38.4361;27.1518;AS
Van;38.4954;43.4;AS
Kars;40.6085;43.0975;AS
Diyarbakır;37.9204;40.23;AS
Erzurum;39.9204;41.29;AS
Lüleburgaz;41.4067;27.3552;AS
Bursa;40.2;29.07;AS
Çanakkale;40.1459;26.4064;AS
Mersin;36.8004;34.6128;AS
Tarsus;36.9204;34.88;AS
Tatvan;38.5066;42.2816;AS
Nusaybin;37.075;41.2184;AS
Ordu;41.0004;37.8699;AS
Siirt;37.944;41.933;AS
Ereğli;37.5063;34.0517;AS
Şanlıurfa;37.17;38.795;AS
Port-of-Spain;10.652;-61.517;NA
Arima;10.6374;-61.2823;NA
Aranguez;10.6472;-61.4461;NA
Chaguanas;10.5167;-61.4167;NA
Couva;10.4232;-61.4618;NA
Debe;10.2085;-61.4527;NA
Diego Martin;10.7208;-61.5662;NA
Point Fortin;10.1741;-61.6841;NA
Princes Town;10.2718;-61.371;NA
Rio Claro;10.3059;-61.1756;NA
San Fernando;10.2805;-61.4594;NA
Sangre Grande;10.5871;-61.1322;NA
Scarborough;11.1811;-60.7333;NA
Siparia;10.1453;-61.5074;NA
Tunapuna;10.6524;-61.3888;NA
Funafuti;-8.5167;179.2166;OC
Taipei;25.0358;121.5683;AS
Magong;23.5667;119.5833;AS
Pingtung;22.6817;120.4817;AS
Bade;24.9575;121.2989;AS
Hualien;23.9837;121.6;AS
Miaoli;24.57;120.82;AS
Zhubei;24.8333;121.0119;AS
Yangmei;24.9167;121.15;AS
Taitung;22.7554;121.14;AS
Taoyuan;24.9889;121.3111;AS
Pingzhen;24.9439;121.2161;AS
Zhongli;24.965;121.2168;AS
Taibao;23.45;120.3333;AS
Yilan;24.75;121.75;AS
Changhua;24.0734;120.5134;AS
Nantou;23.9167;120.6833;AS
Douliou;23.7075;120.5439;AS
Puzi;23.4611;120.2419;AS
Hsinchu;24.8168;120.9767;AS
Chiayi;23.4755;120.4351;AS
Banqiao;25.0143;121.4672;AS
Taichung;24.1521;120.6817;AS
Keelung;25.1333;121.7333;AS
Tainan;23.0;120.2;AS
Kaohsiung;22.6333;120.2666;AS
Jincheng;24.4341;118.3171;AS
Nangan;26.1504;119.9328;AS
Sumbawanga;-7.9596;31.62;AF
Mtwara;-10.2696;40.19;AF
Koani;-6.1333;39.2833;AF
Mbeya;-8.89;33.43;AF
Zanzibar;-6.16;39.2;AF
Uvinza;-5.1196;30.39;AF
Musoma;-1.4896;33.8;AF
Tanga;-5.07;39.09;AF
Kigoma;-4.8796;29.61;AF
Kakonko;-3.2796;30.96;AF
Moshi;-3.3396;37.34;AF
Arusha;-3.36;36.67;AF
Lindi;-10.0;39.7;AF
Kilindoni;-7.9163;39.65;AF
Kibiti;-7.7296;38.95;AF
Mikumi;-7.3996;36.98;AF
Chake Chake;-5.2395;39.77;AF
Kasulu;-4.5796;30.1;AF
Biharamulo;-2.6296;31.31;AF
Bukoba;-1.3196;31.8;AF
Iringa;-7.7696;35.69;AF
Songea;-10.68;35.65;AF
Ngara;-2.4695;30.65;AF
Mwanza;-2.52;32.93;AF
Wete;-5.0635;39.7258;AF
Babati;-4.2195;35.75;AF
Singida;-4.8196;34.74;AF
Morogoro;-6.82;37.66;AF
Tabora;-5.02;32.8;AF
Dodoma;-6.1833;35.75;AF
Dar es Salaam;-6.8;39.2683;AF
Ifakara;-8.1296;36.68;AF
Tunduma;-9.2846;32.7749;AF
Tunduru;-11.0896;37.37;AF
Itigi;-5.6996;34.48;AF
Masasi;-10.7296;38.7999;AF
Kipili;-7.4329;30.6;AF
Tukuyu;-9.2496;33.64;AF
Manyoni;-5.7796;34.9;AF
Mbamba Bay;-11.2829;34.7666;AF
Nzega;-4.2096;33.18;AF
Ngorongoro;-3.2496;35.52;AF
Kanyato;-4.4565;30.2614;AF
Kilosa;-6.8396;36.99;AF
Same;-4.0696;37.72;AF
Sikonge;-5.6295;32.77;AF
Korogwe;-5.0896;38.54;AF
Bagamoyo;-6.4396;38.89;AF
Kibaha;-6.7667;38.9167;AF
Mpwapwa;-6.3496;36.48;AF
Oldeani;-3.3496;35.55;AF
Karema;-6.8162;30.4333;AF
Nyahanga;-2.3829;33.55;AF
Mbulu;-3.8496;35.53;AF
Kahama;-3.8196;32.58;AF
Shinyanga;-3.6596;33.42;AF
Vwawa;-9.1081;32.9347;AF
Bariadi;-2.8069;33.9878;AF
Geita;-2.8662;32.1666;AF
Mahonda;-5.9897;39.2519;AF
Mkokotoni;-5.879;39.26;AF
Mpanda;-6.3596;31.05;AF
Njombe;-9.3296;34.77;AF
Uzhgorod;48.63;22.25;EU
Kiev;50.4334;30.5166;EU
Ivano-Frankivsk;48.9348;24.7094;EU
Kherson;46.6325;32.6007;EU
Donetsk;48.0;37.83;EU
Khmelnytskyy;49.4249;27.0015;EU
Makiyivka;48.0297;37.9746;EU
Mykolayiv;46.9677;31.9843;EU
Lvov;49.835;24.03;EU
Odessa;46.49;30.71;EU
Kharkiv;50.0;36.25;EU
Zaporizhzhya;47.8573;35.1768;EU
Luhansk;48.5698;39.3344;EU
Sumy;50.9243;34.7809;EU
Ternopil;49.536;25.5821;EU
Poltava;49.574;34.5703;EU
Vinnytsya;49.2254;28.4816;EU
Simferopol’;44.9572;34.1108;EU
Lutsk;50.7472;25.3334;EU
Chernivtsi;48.3053;25.9216;EU
Cherkasy;49.4347;32.0709;EU
Mariupol;47.0962;37.5562;EU
Chernobyl;51.3894;30.0989;EU
Zhytomyr;50.2456;28.6622;EU
Horlivka;48.2996;38.0547;EU
Kramatorsk;48.7194;37.5344;EU
Lysychansk;48.9204;38.4274;EU
Melitopol;46.8378;35.3775;EU
Chernihiv;51.5049;31.3015;EU
Nizhyn;51.0541;31.8903;EU
Berdyansk;46.7568;36.7868;EU
Kovel;51.2171;24.7166;EU
Kupyansk;49.7218;37.5981;EU
Nikopol;47.5666;34.4062;EU
Rivne;50.6166;26.2528;EU
Uman;48.7543;30.2109;EU
Drohobych;49.3444;23.4994;EU
Konotop;51.2424;33.209;EU
Voznesensk;47.5504;31.3333;EU
Korosten;50.9504;28.65;EU
Kamyanets-Podilskyy;48.6843;26.5809;EU
Shostka;51.8734;33.4797;EU
Kryvyy Rih;47.9283;33.345;EU
Izmayil;45.3503;28.8374;EU
Bila Tserkva;49.7743;30.1309;EU
Brovary;50.4943;30.7809;EU
Sevastopol’;44.5883;33.5224;EU
Kremenchuk;49.0835;33.4296;EU
Kirovohrad;48.5041;32.2603;EU
Dnipro;48.48;35.0;EU
Illichivsk;46.3;30.6666;EU
Rukungiri;-0.8411;29.9419;AF
Kanungu;-0.9575;29.7897;AF
Katwe;-0.1296;29.92;AF
Kumi;1.4608;33.9361;AF
Bugiri;0.5714;33.7417;AF
Kasese;0.2325;29.9883;AF
Kibale;0.8;31.0667;AF
Kiboga;0.9161;31.7742;AF
Bushenyi;-0.5853;30.2114;AF
Hoima;1.4356;31.3436;AF
Kayunga;0.7025;32.8886;AF
Jinja;0.4404;33.1999;AF
Nakapiripirit;1.9167;34.7833;AF
Kyenjojo;0.6328;30.6214;AF
Kalangala;-0.3089;32.225;AF
Mukono;0.3533;32.7553;AF
Sembabule;-0.0772;31.4567;AF
Kamwenge;0.2111;30.4208;AF
Wakiso;0.4044;32.4594;AF
Ntungamo;-0.8794;30.2642;AF
Nakasongola;1.3089;32.4564;AF
Kabale;-1.2496;29.98;AF
Masindi;1.6744;31.715;AF
Kaabong;3.5204;34.12;AF
Rakai;-0.72;31.4839;AF
Isingiro;-0.8686;30.8302;AF
Masindi-Port;1.7004;32.0699;AF
Zombo;2.5135;30.9091;AF
Pallisa;1.145;33.7094;AF
Luwero;0.8492;32.4731;AF
Kotido;2.9806;34.1331;AF
Lira;2.2604;32.89;AF
Mubende;0.5904;31.37;AF
Buikwe;0.3375;33.0106;AF
Lamwo;3.5297;32.8016;AF
Agago;2.8338;33.3336;AF
Napak;2.2514;34.2501;AF
Luuka Town;0.7008;33.3002;AF
Otuke;2.5004;33.5007;AF
Alebtong;2.2447;33.2547;AF
Amuria;2.0036;33.6511;AF
Kole;2.4002;32.8003;AF
Oyam;2.235;32.385;AF
Abim;2.7017;33.6761;AF
Binyin;1.4167;34.5333;AF
Bulambuli;1.1667;34.3833;AF
Bududa;1.0112;34.3311;AF
Amudat;1.95;34.95;AF
Bukwa;1.2592;34.7539;AF
Kapchorwa;1.3965;34.4509;AF
Masaka;-0.3296;31.73;AF
Mbale;1.0904;34.17;AF
Mbarara;-0.5996;30.65;AF
Tororo;0.7104;34.17;AF
Sironko;1.25;34.3;AF
Rubirizi;-0.2989;30.1336;AF
Mitoma;-0.6842;30.07;AF
Ntoroko;1.0411;30.4811;AF
Kanoni;0.1772;31.8811;AF
Kibingo;-626.0;30.4359;AF
Nakaseke;0.7517;32.385;AF
Ibanda;-0.1539;30.5319;AF
Namayingo;0.2398;33.8849;AF
Kitamilo;0.2222;33.2061;AF
Kyegegwa;0.5022;31.0414;AF
Lwengo;-0.4161;31.4081;AF
Bukomansimbi;-0.1578;31.6042;AF
Kalungu;-0.1667;31.7569;AF
Kiruhura;-0.2356;30.8725;AF
Lyantonde;-0.4031;31.1572;AF
Buyende;1.1517;33.155;AF
Ngora;1.4314;33.7772;AF
Kibuku;1.0433;33.7975;AF
Buhweju;-0.3503;30.3003;AF
Bukedea;1.3169;34.0506;AF
Kampala;0.3167;32.5833;AF
Nebbi;2.4758;31.1025;AF
Bombo;0.5833;32.5333;AF
Koboko;3.4136;30.9599;AF
Arua;3.0204;30.9;AF
Maracha;3.2704;30.9553;AF
Yumbe;3.4651;31.2469;AF
Bulisa;2.1178;31.4116;AF
Kiryandongo;1.8763;32.0622;AF
Gulu;2.78;32.28;AF
Adjumani;3.3614;31.8097;AF
Moyo;3.6504;31.72;AF
Nwoya;2.6342;32.0011;AF
Amuru;2.8139;31.9387;AF
Kisoro;-1.3539;29.6983;AF
Kitgum;3.3004;32.87;AF
Pader;3.05;33.2167;AF
Katakwi;1.8911;33.9661;AF
Entebbe;0.0604;32.46;AF
Moroto;2.5403;34.64;AF
Mayuge;0.4578;33.4806;AF
Mityana;0.4004;32.05;AF
Bundibugyo;0.7085;30.0634;AF
Fort Portal;671.0;30.275;AF
Manafwa;0.9784;34.3743;AF
Namutumba;0.8363;33.6858;AF
Butaleja;0.9166;33.9563;AF
Kaliro;0.8949;33.5048;AF
Gombe;0.1818;32.1158;AF
Soroti;1.7104;33.6;AF
Amolatar;1.6378;32.8448;AF
Apac;1.9845;32.534;AF
Mpigi;225.0;32.3136;AF
Kamuli;0.9472;33.1197;AF
Iganga;0.6092;33.4686;AF
Kyankwanzi;1.1987;31.8062;AF
Busia;0.4544;34.0758;AF
Kagadi;0.9378;30.8089;AF
Mparo;-1.1647;30.0378;AF
Bupoto;0.9061;34.3578;AF
Butebo;1.1942;33.9222;AF
Kakumiro;0.7806;31.3236;AF
Kibiito;0.4772;30.1925;AF
Pakwach;2.4704;31.48;AF
Palenga;2.6131;32.3369;AF
Rubanda;-1.1883;29.8461;AF
Kasaali;-0.6167;31.55;AF
